4.917728805541992515e-02,-6.403990173339843550e-02,7.660494995117187456e-01
4.678805541992187705e-02,-6.203479385375976901e-02,7.648471679687499636e-01
4.438232421874999806e-02,-6.085378265380859270e-02,7.637940673828125249e-01
4.234473800659179638e-02,-5.975643157958984708e-02,7.633463134765624547e-01
4.058785247802734059e-02,-5.926348495483398093e-02,7.636677246093750426e-01
3.903726577758789146e-02,-5.973091125488281389e-02,7.639230346679687367e-01
3.805342102050781466e-02,-6.101933670043944991e-02,7.644215698242187162e-01
3.762839508056640969e-02,-6.299734497070312578e-02,7.653581542968750373e-01
3.808420944213867371e-02,-6.494319915771484819e-02,7.662168579101562571e-01
3.883906173706054565e-02,-6.728295135498046919e-02,7.663183593750000355e-01
3.978923034667968678e-02,-6.896288299560546231e-02,7.655072631835937447e-01
4.102983856201172091e-02,-7.051738739013671542e-02,7.638563842773437029e-01
4.252497100830077842e-02,-7.142315673828124323e-02,7.620915527343750107e-01
4.416418838500976718e-02,-7.159052276611328758e-02,7.599101562500000240e-01
4.593468093872070390e-02,-7.170586395263671420e-02,7.588952026367187242e-01
4.786413574218750105e-02,-7.153578186035156050e-02,7.589400024414062473e-01
4.995764541625976468e-02,-7.122976684570311856e-02,7.610543823242187367e-01
5.218448257446289124e-02,-7.074900817871093706e-02,7.639073486328125107e-01
5.419800567626953391e-02,-7.050614929199218450e-02,7.670053100585937367e-01
5.576297760009765736e-02,-7.033438110351562800e-02,7.690587158203124885e-01
5.655265808105468944e-02,-6.944808959960938055e-02,7.697627563476562296e-01
5.664352798461914223e-02,-6.871604919433593750e-02,7.692469482421875338e-01
5.620411300659179654e-02,-6.750661468505859963e-02,7.674129638671874920e-01
5.518806076049804360e-02,-6.574657440185546764e-02,7.654788818359374858e-01
5.393104553222656528e-02,-6.273572921752929021e-02,7.634307861328124556e-01
5.258352661132812550e-02,-5.960757064819335871e-02,7.621641845703125417e-01
5.136952209472656072e-02,-5.617047882080078436e-02,7.618026123046874876e-01
5.011619186401367054e-02,-5.266364669799804971e-02,7.612580566406249583e-01
4.912064743041992532e-02,-4.976856613159180015e-02,7.608496704101562758e-01
4.807082748413085693e-02,-4.770645141601562167e-02,7.601400756835937633e-01
4.685559844970703380e-02,-4.647394180297851479e-02,7.591405639648437509e-01
4.568187713623046708e-02,-4.585559082031250011e-02,7.575638427734374680e-01
4.434397125244140397e-02,-4.565152359008788768e-02,7.558793945312499707e-01
4.272751617431640864e-02,-4.579872512817383112e-02,7.539379272460937642e-01
4.106773376464843694e-02,-4.617840194702148293e-02,7.526142578125000204e-01
3.965757369995117493e-02,-4.670336532592773288e-02,7.511718750000000444e-01
3.872266387939453380e-02,-4.821157836914062578e-02,7.498967285156250551e-01
3.870347976684570396e-02,-5.050179290771484447e-02,7.483764648437499778e-01
3.972540283203124939e-02,-5.365180969238281250e-02,7.483884277343749725e-01
4.159423446655273471e-02,-5.666286849975585987e-02,7.487346801757812642e-01
4.423186111450195385e-02,-6.000212478637695357e-02,7.510675659179687491e-01
4.682123184204101812e-02,-6.203211593627929593e-02,7.533674926757812917e-01
4.917810821533202814e-02,-6.362902832031250289e-02,7.545413208007812900e-01
5.112469482421874711e-02,-6.436945343017577703e-02,7.557807617187499716e-01
5.244210815429687506e-02,-6.470687866210937667e-02,7.567544555664063033e-01
5.282919692993164051e-02,-6.412363433837890703e-02,7.573497924804687420e-01
5.231772994995117360e-02,-6.262145233154296775e-02,7.576960449218750338e-01
5.087182998657226868e-02,-6.063034820556640475e-02,7.576698608398437784e-01
4.875347900390625266e-02,-5.804788208007812672e-02,7.573239746093749503e-01
4.611616134643554965e-02,-5.513029861450195052e-02,7.568084106445313042e-01
4.359669494628905934e-02,-5.129899597167968811e-02,7.560964965820312633e-01
4.170744705200195301e-02,-4.839919281005859719e-02,7.543671264648437180e-01
4.050127792358398232e-02,-4.605526351928711237e-02,7.522064208984374778e-01
4.006924057006835960e-02,-4.488130950927734369e-02,7.498742065429687687e-01
4.009984207153320657e-02,-4.524401855468750122e-02,7.484710693359375444e-01
4.008271026611327781e-02,-4.746528625488281167e-02,7.482173461914062296e-01
3.960457611083984669e-02,-5.065111541748047036e-02,7.502101440429687074e-01
3.882517623901367287e-02,-5.313676834106445535e-02,7.525506591796875533e-01
3.746148300170898393e-02,-5.598467254638671980e-02,7.550458374023437669e-01
3.587485122680664218e-02,-5.752250671386718861e-02,7.560601806640625533e-01
3.412974548339843539e-02,-5.803430938720702953e-02,7.557417602539062695e-01
3.247222137451171581e-02,-5.710707855224609469e-02,7.540744628906249636e-01
3.087994766235351712e-02,-5.549815750122070318e-02,7.517120361328124556e-01
2.930354881286621055e-02,-5.352220153808593534e-02,7.493536376953124911e-01
2.798142814636230338e-02,-5.108007431030273104e-02,7.470578002929687544e-01
2.703373718261718739e-02,-4.932965469360351546e-02,7.456371459960937642e-01
2.620298576354980480e-02,-4.788968276977539212e-02,7.451236572265624858e-01
2.564439201354980560e-02,-4.710474777221679982e-02,7.453280029296874831e-01
2.538275718688964844e-02,-4.641289901733398199e-02,7.460687866210937713e-01
2.545484352111816381e-02,-4.609175109863281050e-02,7.469348144531250400e-01
2.571868324279785040e-02,-4.594796371459961004e-02,7.481984863281250231e-01
2.641375923156738179e-02,-4.540764236450195446e-02,7.496131591796875160e-01
